[03:06:52] Initializing...
[03:06:52] Join Server version: JS Compiled at: Nov  3 2023 14:53:54
[03:06:53] [SocketManager] Server started at port [55970]
[03:07:09] [SocketManager] WSAAccept() failed with error: 10061
[03:07:19] [SocketManager] WSAAccept() failed with error: 10061
[03:07:19] [SocketManager] WSAAccept() failed with error: 10061
[03:07:29] [SocketManager] WSAAccept() failed with error: 10061
[03:07:29] [SocketManager] WSAAccept() failed with error: 10061
[03:07:39] [SocketManager] WSAAccept() failed with error: 10061
[03:07:39] [SocketManager] WSAAccept() failed with error: 10061
[03:07:49] [SocketManager] WSAAccept() failed with error: 10061
[03:07:49] [SocketManager] WSAAccept() failed with error: 10061
[03:07:59] [SocketManager] WSAAccept() failed with error: 10061
[03:07:59] [SocketManager] WSAAccept() failed with error: 10061
[03:08:09] [SocketManager] WSAAccept() failed with error: 10061
[03:08:09] [SocketManager] WSAAccept() failed with error: 10061
